spectra,Se_real,Se_predicted,LOD_real,LOD_predicted,UNC_real,UNC_predicted,mask,ratio
4e_synth_06293,0.6525,0.66996,0.03434,0.0479264,0.01786,0.009984546,train,1.0267586543642242
4e_synth_06294,0.6388,0.6458086,0.03019,0.04922771,0.01772,0.0041620107,train,1.0109714739159934
4e_synth_06295,0.6828,0.6803345,0.02114,0.045986157,0.01493,0.0046845786,train,0.9963891453120048
4e_synth_06296,1.279,1.2774553,0.024780000000000003,0.06744476,0.02238,0.0062995986,train,0.99879228295154
4e_synth_06297,0.8572,0.85267884,0.01995,0.05173752,0.01771,0.003995492,train,0.994725659580026
4e_synth_06298,1.101,1.1146991,0.01847,0.05888832,0.019779999999999996,0.005415395,train,1.0124424389554196
4e_synth_06299,0.5346,0.54358286,0.02774,0.04031865,0.012519999999999998,0.0076586506,train,1.0168029492239448
4e_synth_06300,0.8275,0.8291367,0.020680000000000004,0.04955061,0.01754,0.0047621923,train,1.0019779205322266
4e_synth_06301,0.6728,0.6935802,0.02495,0.046512492,0.01586,0.00600323,train,1.0308861626172605
4e_synth_06302,0.6499,0.63405037,0.04782,0.04882849,0.01951,0.012002504,train,0.9756122007427224
4e_synth_06303,0.6647,0.685048,0.02001,0.04289885,0.01406,0.0046557407,train,1.030612282417978
4e_synth_06304,0.6025,0.6046315,0.01374,0.035179637,0.010870000000000001,0.0022940962,train,1.0035377320412282
4e_synth_06305,1.012,1.0305338,0.02288,0.05494212,0.01856,0.004961003,train,1.0183140223205325
4e_synth_06306,0.6391,0.6292237,0.02058,0.04134718,0.01337,0.0057644383,train,0.984546556623492
4e_synth_06307,0.5173,0.53515923,0.029130000000000003,0.041988164,0.01353,0.008070272,train,1.0345239324033226
4e_synth_06308,0.8618,0.86972404,0.029220000000000003,0.05338521,0.01825,0.007789946,train,1.0091947496670475
4e_synth_06309,0.5999,0.6025305,0.01779,0.044069383,0.01488,0.0027328955,train,1.0043848631957866
4e_synth_06310,0.5066,0.52107275,0.01732,0.0376117,0.012310000000000001,0.003505697,train,1.0285683879257423
4e_synth_06311,0.7928,0.79603446,0.0214,0.045069464,0.01472,0.0045815874,train,1.0040797872091038
4e_synth_06312,0.5637,0.56843835,0.0542,0.054788325,0.01815,0.018375425,train,1.0084058030057255
4e_synth_06313,0.6692,0.6943147,0.01765,0.048323844,0.01508,0.004085627,train,1.0375294654011655
4e_synth_06314,0.6735,0.6800179,0.02873,0.045986693,0.01524,0.0075620306,train,1.0096776370393319
4e_synth_06315,0.8158,0.8191558,0.01999,0.047745127,0.0152,0.004574324,train,1.004113523245267
4e_synth_06316,0.6461,0.6610534,0.0349,0.04853261,0.01677,0.010151088,train,1.0231441249236328
4e_synth_06317,0.7065,0.7065933,0.02193,0.05484521,0.01906,0.0053940797,train,1.0001320241616283
4e_synth_06318,0.6194,0.61647284,0.025,0.04167938,0.01392,0.0062505947,train,0.9952742013386231
4e_synth_06319,0.4702,0.48254678,0.03019,0.03992804,0.01234,0.008545454,train,1.0262585634477388
4e_synth_06320,0.6105,0.6147539,0.02452,0.042214874,0.01377,0.00633567,train,1.006967898375865
4e_synth_06321,0.5608,0.58889353,0.026820000000000004,0.041781,0.013269999999999999,0.007895103,train,1.0500954578334358
4e_synth_06322,0.748,0.7469166,0.02114,0.045768127,0.01581,0.0047283196,train,0.9985515937448185
4e_synth_06323,0.6195,0.63644063,0.01879,0.04934415,0.01643,0.0036235393,train,1.0273456573486328
4e_synth_06324,0.6567,0.6717006,0.01651,0.04009632,0.01213,0.0034627472,train,1.022842388928563
4e_synth_06325,0.7863,0.8159536,0.01642,0.04548712,0.01489,0.002875035,train,1.0377128479302755
4e_synth_06326,0.6998,0.7017882,0.02726,0.06504771,0.02297,0.007393075,train,1.0028410789182303
4e_synth_06327,0.6207,0.6462877,0.05483,0.061740264,0.02068,0.019166557,train,1.041223907962367
4e_synth_06328,0.8261,0.8294838,0.04734,0.0644868,0.02263,0.015504393,train,1.0040961228506775
4e_synth_06329,0.7552,0.7709578,0.02246,0.046544775,0.01511,0.0057740076,train,1.0208657674365125
4e_synth_06330,0.6323,0.6434537,0.02513,0.042620797,0.01401,0.006630678,train,1.0176399133824934
4e_synth_06331,0.7103,0.7068466,0.02066,0.046466265,0.01533,0.0039793067,train,0.9951381033513809
4e_synth_06332,0.6312,0.64821124,0.04778,0.048882347,0.01564,0.014750383,train,1.026950634930977
4e_synth_06333,0.6186,0.619938,0.0247,0.04251686,0.01399,0.006046077,train,1.0021629743579132
4e_synth_06334,0.8615999999999999,0.8572198,0.09557,0.09202281,0.03407,0.035420105,train,0.9949162201186299
4e_synth_06335,0.6134,0.63020796,0.07113,0.06767537,0.02321,0.024778666,train,1.0274012974197095
4e_synth_06336,0.5709,0.5705473,0.05666,0.05688112,0.0196,0.01905168,train,0.9993821732278337
4e_synth_06337,0.6078,0.616115,0.02067,0.039996196,0.01265,0.005003252,train,1.0136804442611247
4e_synth_06338,0.6635,0.6807076,0.02651,0.04371328,0.01438,0.0060015772,train,1.0259345499482835
4e_synth_06339,0.6602,0.66748667,0.08613,0.060691502,0.02131,0.03086739,train,1.0110370609407098
4e_synth_06340,0.8611,0.8811631,0.03708,0.057974137,0.01988,0.011583004,train,1.023299408047585
4e_synth_06341,0.5605,0.57825786,0.05183,0.051999614,0.01702,0.01671602,train,1.031682174403576
4e_synth_06342,0.6585,0.6616322,0.03615,0.05198657,0.0178,0.010908157,train,1.0047565379102934
4e_synth_06343,0.5532,0.5694507,0.02973,0.04421866,0.01485,0.008649443,train,1.0293757708626041
4e_synth_06344,0.5999,0.60599184,0.04233,0.047060486,0.01597,0.011604928,train,1.0101547597308698
4e_synth_06345,0.5387,0.55276215,0.04534,0.051643483,0.01833,0.013916759,train,1.0261038625662993
4e_synth_06346,0.8498,0.86749303,0.01935,0.05264998,0.01799,0.0043419534,train,1.020820232300681
4e_synth_06347,0.6775,0.6886013,0.02123,0.045458023,0.01514,0.0048103933,train,1.0163857048288043
4e_synth_06348,0.6252,0.630097,0.01704,0.03841091,0.012,0.0033500644,train,1.00783264873429
4e_synth_06349,0.6931,0.68931305,0.026120000000000004,0.06024448,0.020110000000000003,0.0069170604,train,0.9945362200040078
4e_synth_06350,0.5093,0.518095,0.01631,0.040674224,0.01403,0.0030143477,train,1.0172688326712982
4e_synth_06351,0.8089,0.81520134,0.09243,0.08178365,0.03,0.035140414,train,1.0077900137295903
4e_synth_06352,0.6897,0.6989029,0.01556,0.040766045,0.01188,0.002852647,train,1.0133433449142166
4e_synth_06353,0.5818,0.5892773,0.029270000000000004,0.044060268,0.0151,0.008330602,train,1.0128520575123745
4e_synth_06354,0.6339,0.63816303,0.026440000000000005,0.042169698,0.01379,0.0057864916,train,1.0067250830534036
4e_synth_06355,0.5137,0.5282528,0.02166,0.038431223,0.012100000000000001,0.0053475536,train,1.0283293370400417
4e_synth_06356,0.6745,0.69994044,0.01969,0.04322328,0.014190000000000001,0.004420221,train,1.0377174841200008
4e_synth_06357,0.6222,0.628611,0.01506,0.037223134,0.01151,0.0028437932,train,1.010303806162693
4e_synth_06358,0.4938,0.50262034,0.01978,0.036463756,0.01121,0.00440059,train,1.0178621696914048
4e_synth_06359,0.6644,0.67262614,0.02104,0.044898007,0.014709999999999999,0.0050499295,train,1.012381303030493
4e_synth_06360,0.6112,0.6259542,0.06033,0.08151477,0.03022,0.02121511,train,1.0241397427326722
4e_synth_06361,0.6028,0.60759926,0.01693,0.04310365,0.015589999999999998,0.0031006425,train,1.0079616098587452
4e_synth_06362,0.8936,0.9085795,0.02475,0.053051036,0.020360000000000003,0.0071190875,train,1.0167631248117242
4e_synth_06363,0.7755,0.76920104,0.025460000000000003,0.063082874,0.02339,0.0073453416,train,0.9918775503132745
4e_synth_06364,0.8272,0.8232293,0.04021999999999999,0.056486335,0.01942,0.012649365,train,0.9951998463451747
4e_synth_06365,0.5027,0.5299875,0.04357,0.048671298,0.015589999999999998,0.01443844,train,1.054281905746991
4e_synth_06366,0.7596,0.75529754,0.04554,0.057945635,0.02038,0.013898598,train,0.9943358894396355
4e_synth_06367,0.5378,0.5575202,0.04053,0.048052497,0.01582,0.013475728,train,1.0366682981460589
4e_synth_06368,0.6763,0.67768407,0.02577,0.060562056,0.02116,0.0067162504,train,1.0020465306517958
4e_synth_06369,0.569,0.5822246,0.02041,0.038318932,0.01192,0.005195355,train,1.0232418408921817
4e_synth_06370,0.6117,0.6291388,0.01961,0.041483477,0.01247,0.0046472643,train,1.0285087907861918
4e_synth_06371,0.5561,0.56330097,0.03066,0.042913787,0.01437,0.0089198705,train,1.0129490509197836
4e_synth_06372,0.5265,0.53748924,0.01675,0.034337256,0.01095,0.0033057628,train,1.0208722419774998
4e_synth_06373,0.6528,0.6570441,0.02146,0.04213847,0.01427,0.005359999,train,1.0065013981040785
4e_synth_06374,0.7122,0.7124466,0.027660000000000004,0.0803119,0.02933,0.0071611335,train,1.0003462094866937
4e_synth_06375,0.6343,0.63350815,0.03364,0.04190256,0.01381,0.007307398,train,0.9987516093475857
4e_synth_06376,0.5533,0.55561996,0.01772,0.033985443,0.010240000000000003,0.002909393,train,1.0041929424595448
4e_synth_06377,0.8495,0.8582333,0.02502,0.053733416,0.01814,0.005814844,train,1.0102804862028574
4e_synth_06378,0.5923,0.603953,0.01313,0.04099928,0.01301,0.0019903576,train,1.0196741581687687
4e_synth_06379,0.6299,0.628819,0.01959,0.04027736,0.01285,0.0047699804,train,0.9982838367995694
4e_synth_06380,0.6893,0.6959735,0.01923,0.04572054,0.01562,0.003790825,train,1.0096815835058162
4e_synth_06381,0.6209,0.6204241,0.02123,0.0402662,0.01336,0.003463163,train,0.9992335187887719
4e_synth_06382,0.6054,0.61110115,0.04926,0.051023398,0.01547,0.017206317,train,1.0094171630536757
4e_synth_06383,0.5636,0.5936885,0.02165,0.039856885,0.01215,0.005499603,train,1.0533862455759258
4e_synth_06384,0.5598,0.56996596,0.03062,0.044153873,0.01433,0.0083509125,train,1.0181599831998498
4e_synth_06385,0.6218,0.60346127,0.03239,0.04406318,0.014440000000000001,0.0087471325,train,0.970507020849091
4e_synth_06386,0.6321,0.623955,0.03509,0.046729177,0.01527,0.009178789,train,0.9871143986201516
4e_synth_06387,0.7186,0.71498454,0.03767,0.05112332,0.01816,0.011083295,train,0.9949687394530469
4e_synth_06388,0.686,0.6996774,0.02182,0.04687326,0.01548,0.0051910537,train,1.019937912159689
4e_synth_06389,0.5407,0.56133485,0.02581,0.041444864,0.01258,0.0067545953,train,1.0381632113999089
4e_synth_06390,0.6844,0.6862978,0.02864,0.043534707,0.01434,0.006262035,train,1.0027729022718883
4e_synth_06391,0.6612,0.66626364,0.03688,0.050762426,0.01763,0.011551716,train,1.0076582576027078
4e_synth_06392,1.062,1.0672226,0.02347,0.056273352,0.01916,0.00512791,train,1.004917697942414
4e_synth_06393,0.6918,0.6937372,0.02287,0.06395984,0.02252,0.006181812,train,1.0028002440636474
4e_synth_06394,0.5731,0.59986395,0.025230000000000002,0.044166405,0.01529,0.0073705823,train,1.0467003078657051
4e_synth_06395,0.5977,0.6156341,0.01845,0.038951624,0.01213,0.004150898,train,1.0300051593573092
4e_synth_06396,1.188,1.171093,0.03409,0.07147281,0.02785,0.010064418,train,0.985768507626723
4e_synth_06397,0.6861,0.6876327,0.01902,0.04567455,0.015149999999999999,0.004165239,train,1.0022339016750765
4e_synth_06398,0.8112,0.8126682,0.022380000000000004,0.04907876,0.01598,0.0049687913,train,1.0018099165527072
4e_synth_06399,0.6391,0.603281,0.01075,0.034517836,0.01072,0.0011727287,train,0.9439540308530184
4e_synth_06400,0.7125,0.723081,0.02774,0.08108639,0.02886,0.0072511057,train,1.014850516068308
4e_synth_06401,0.794,0.78394496,0.02198,0.06955776,0.024450000000000003,0.0056467555,train,0.9873362272152072
4e_synth_06402,0.4687,0.47155502,0.02955,0.039510366,0.01215,0.008308449,train,1.0060913684349313
4e_synth_06403,0.6004,0.59607196,0.0204,0.040070146,0.01228,0.004640714,train,0.9927914033009162
4e_synth_06404,1.138,1.1513046,0.02812,0.07259736,0.02452,0.009295717,train,1.0116912149586872
4e_synth_06405,0.6094,0.6084975,0.05323,0.054116286,0.01865,0.018187087,train,0.9985190358050815
4e_synth_06406,0.5816,0.59276193,0.02118,0.03963119,0.012120000000000002,0.005355247,train,1.0191917706388556
4e_synth_06407,0.6514,0.6744375,0.03768,0.04784019,0.01535,0.008695913,train,1.035366169616493
4e_synth_06408,0.626,0.6344421,0.02438,0.042849082,0.01376,0.0060581286,train,1.013485768351692
4e_synth_06409,0.8112,0.818218,0.01414,0.04532524,0.01474,0.0030394548,train,1.0086513717734131
4e_synth_06410,0.6152,0.6175008,0.01443,0.03656648,0.0112,0.0022544728,train,1.0037398927388483
4e_synth_06411,0.5978,0.59709525,0.02262,0.04243698,0.01383,0.005664413,train,0.9988210958236434
4e_synth_06412,0.6757,0.66722995,0.01191,0.05026496,0.0179,0.0012279381,train,0.9874647779014489
4e_synth_06413,0.6442,0.64617825,0.01164,0.04963915,0.01697,0.0020736277,train,1.0030708561695647
4e_synth_06414,0.7196,0.71676815,0.04282,0.054223996,0.02,0.013195275,train,0.9960646825475518
4e_synth_06415,0.5862,0.58428913,0.02661,0.042086758,0.013959999999999998,0.0071472507,train,0.9967402482919422
4e_synth_06416,0.6983,0.7057706,0.024,0.043656565,0.01551,0.005119237,train,1.0106982840655885
4e_synth_06417,0.5486,0.5665227,0.022970000000000004,0.03910154,0.01309,0.0056844936,train,1.0326699188404869
4e_synth_06418,0.5627,0.572216,0.01602,0.035036556,0.01094,0.0031926122,train,1.0169112748016742
4e_synth_06419,0.6703,0.68429327,0.02431,0.045569774,0.01463,0.0067007462,train,1.0208761302567269
4e_synth_06420,0.6688,0.6741605,0.01856,0.039742433,0.0126,0.003425042,train,1.0080150725168475
4e_synth_06421,0.7239,0.7225141,0.04203,0.05254333,0.0181,0.011722464,train,0.9980854992709085
4e_synth_06422,1.159,1.1717802,0.02344,0.06130919,0.02237,0.0047731907,train,1.0110269444476334
4e_synth_06423,0.4685,0.46685538,0.02081,0.037124343,0.010930000000000002,0.0053329575,train,0.9964895986314771
4e_synth_06424,0.7208,0.73299444,0.0315,0.05125855,0.01696,0.009485917,train,1.0169179206683026
4e_synth_06425,0.6137,0.6360221,0.05597,0.069126315,0.02634,0.018242558,train,1.0363729687336893
4e_synth_06426,0.6859,0.6905714,0.07473,0.051564835,0.0183,0.019426826,train,1.0068106536598278
4e_synth_06427,0.6764,0.68422115,0.02717,0.047963854,0.01567,0.007306383,train,1.0115629043330954
4e_synth_06428,0.652,0.66506773,0.01604,0.03985205,0.012269999999999998,0.003376569,train,1.0200425342548112
4e_synth_06429,0.6392,0.6609477,0.025730000000000003,0.047509294,0.014250000000000002,0.007795466,train,1.0340232798393736
4e_synth_06430,0.5942,0.60804135,0.01238,0.039474625,0.01084,0.0013198009,train,1.0232940862893818
4e_synth_06431,0.6947,0.7045728,0.03785999999999999,0.052409906,0.01805,0.012256418,train,1.0142115975551955
4e_synth_06432,0.6292,0.63124835,0.01863,0.039496835,0.01201,0.0042142356,train,1.003255490959638
4e_synth_06433,0.5785,0.58518577,0.05562,0.057255268,0.01995,0.019174507,train,1.0115570721177056
4e_synth_06434,0.616,0.6253395,0.05740000000000001,0.074061014,0.02507,0.020000517,train,1.015161539052988
4e_synth_06435,0.6094,0.60584974,0.0465,0.060903773,0.0207,0.017904984,train,0.9941741760574405
4e_synth_06436,0.684,0.6846411,0.01676,0.04984551,0.01814,0.003227727,train,1.0009373140613935
4e_synth_06437,0.599,0.6098504,0.04653,0.04749121,0.01599,0.014864947,train,1.0181142014135702
4e_synth_06438,0.501,0.52865654,0.028430000000000004,0.04172008,0.013250000000000001,0.008037119,train,1.0552026792438682
4e_synth_06439,0.6134,0.62673223,0.02411,0.042046096,0.013940000000000001,0.005963629,train,1.0217349693290878
4e_synth_06440,0.5991,0.6104996,0.01994,0.03963253,0.0125,0.0049522533,train,1.0190279092599268
4e_synth_06441,0.525,0.5443758,0.04219,0.046793927,0.01596,0.012670023,train,1.0369062423706055
4e_synth_06442,0.6624,0.68551886,0.028910000000000005,0.046023607,0.01637,0.007461723,train,1.034901661861346
4e_synth_06443,0.6217,0.6105652,0.030310000000000004,0.046143647,0.01468,0.009185527,train,0.982089730652847
4e_synth_06444,0.6193,0.63806784,0.02615,0.043097142,0.01452,0.006748328,train,1.0303049273855098
4e_synth_06445,0.7423,0.7524509,0.03546,0.0520466,0.01784,0.010460617,train,1.013674906895486
4e_synth_06446,0.6745,0.6759993,0.02213,0.047161974,0.01589,0.00477705,train,1.002222807695461
4e_synth_06447,0.5961,0.6061752,0.02466,0.041048385,0.01299,0.0057077324,train,1.0169018356817279
4e_synth_06448,0.5911,0.604443,0.01894,0.03953368,0.01171,0.0045625637,train,1.0225731917916772
4e_synth_06449,0.6014,0.6037936,0.01292,0.041083936,0.0126,0.00184538,train,1.0039800815816966
4e_synth_06450,1.044,1.0458167,0.03325,0.06633441,0.02237,0.009563989,train,1.0017400957158697
4e_synth_06451,0.641,0.64423656,0.0202,0.04054648,0.01285,0.004797983,train,1.0050492428022315
4e_synth_06452,0.6461,0.6774403,0.01677,0.04322619,0.013730000000000001,0.0041198893,train,1.0485068653191119
4e_synth_06453,0.5417,0.5458435,0.02082,0.038026206,0.01178,0.0053370376,train,1.0076490345532898
4e_synth_06454,0.8124,0.82195187,0.09409,0.08656753,0.03179,0.03476899,train,1.011757590041731
4e_synth_06455,0.6151,0.61408544,0.02105,0.041606776,0.01218,0.00460185,train,0.9983505704231989
4e_synth_06456,0.62,0.6212922,0.06013,0.08504824,0.0324,0.021053025,train,1.00208415139106
4e_synth_06457,0.5144,0.52428037,0.03701,0.04888648,0.01458,0.01198791,train,1.0192075608121478
4e_synth_06458,0.776,0.7973661,0.03532,0.056114696,0.0181,0.010932398,train,1.0275336116859592
4e_synth_06459,0.8,0.8023356,0.02212,0.050127774,0.01793,0.0043786657,train,1.0029195249080658
4e_synth_06460,0.4884,0.5060501,0.01947,0.03620782,0.011160000000000002,0.0045052944,train,1.0361386360837044
4e_synth_06461,1.165,1.1716483,0.03488,0.076572634,0.02769,0.010885938,train,1.0057066643186905
4e_synth_06462,0.6715,0.68183774,0.01977,0.04175101,0.0132,0.0046261097,train,1.0153949926437411
4e_synth_06463,0.7019,0.7107216,0.027450000000000002,0.07128679,0.02709,0.0076144733,train,1.0125681891674363
4e_synth_06464,0.7955,0.8185969,0.01614,0.0450669,0.01484,0.0025280716,train,1.0290344431293903
4e_synth_06465,0.5173,0.5218177,0.01962,0.03678738,0.011329999999999998,0.004678749,train,1.0087331996396365
4e_synth_06466,0.5681,0.56824327,0.0305,0.043731265,0.0138,0.008548423,train,1.0002521829818298
4e_synth_06467,0.5199,0.5271406,0.03367,0.04182032,0.01319,0.008259554,train,1.0139269424324013
4e_synth_06468,0.4794,0.49460506,0.04358,0.046114426,0.01535,0.013730622,train,1.0317168635629743
4e_synth_06469,0.6052,0.6138936,0.028660000000000005,0.044891417,0.014920000000000001,0.008246519,train,1.0143648845347364
4e_synth_06470,0.5988,0.6083455,0.04182,0.04897052,0.01712,0.01211732,train,1.0159410630852361
4e_synth_06471,0.7476,0.7728609,0.03468,0.053186845,0.01759,0.009244685,train,1.0337893053323206
4e_synth_06472,0.678,0.6830746,0.02098,0.04452267,0.01459,0.004998602,train,1.007484651244847
4e_synth_06473,0.709,0.7005886,0.04699,0.053561326,0.01874,0.01449863,train,0.9881362255941157
4e_synth_06474,0.6841,0.69586563,0.0248,0.051942565,0.01876,0.00651692,train,1.017198700633702
4e_synth_06475,0.7269,0.7410221,0.03375,0.049503192,0.01678,0.008042736,train,1.019427858007087
4e_synth_06476,1.135,1.1544408,0.02359,0.060538903,0.02116,0.005257467,train,1.0171284234471258
4e_synth_06477,0.5696,0.5977064,0.06629,0.06026401,0.022740000000000003,0.0235645,train,1.0493440616331744
4e_synth_06478,0.7864,0.8180659,0.02402,0.049747102,0.0163,0.0065394756,train,1.0402668892791531
4e_synth_06479,0.5093,0.51981664,0.01562,0.04133003,0.01305,0.0028393774,train,1.0206491989773898
4e_synth_06480,0.5476,0.5494319,0.02181,0.03847996,0.01201,0.0055304286,train,1.0033453616719772
4e_synth_06481,0.7592,0.75904816,0.0446,0.056675248,0.02005,0.013759553,train,0.9998000051249192
4e_synth_06482,1.083,1.1138587,0.01968,0.058474913,0.01979,0.00518203,train,1.028493720958988
4e_synth_06483,0.6121,0.623733,0.02157,0.041213237,0.012959999999999998,0.006041894,train,1.0190050385002607
4e_synth_06484,0.7589,0.7650795,0.04629,0.059780482,0.02105,0.015179947,train,1.0081427042970295
4e_synth_06485,0.736,0.73387074,0.02556,0.077010885,0.02869,0.0069386503,train,0.9971069900885873
4e_synth_06486,0.6498,0.65560085,0.0329,0.049880553,0.0169,0.0094095925,train,1.0089271249826888
4e_synth_06487,0.8368,0.838779,0.09421,0.08799944,0.03197,0.03497107,train,1.0023649290460475
4e_synth_06488,0.633,0.6335132,0.02014,0.040740374,0.0129,0.0050362903,train,1.000810761775639
4e_synth_06489,0.5599,0.55805176,0.02104,0.035874065,0.01122,0.0042982437,train,0.996698990828822
4e_synth_06490,0.5731,0.58342665,0.0325,0.045407865,0.01445,0.00939872,train,1.018018939694358
4e_synth_06491,0.4722,0.47405326,0.01245,0.02985305,0.008763,0.0019943458,train,1.0039247430416045
4e_synth_06492,0.8295,0.8223045,0.0478,0.06319913,0.02335,0.015866391,train,0.9913254818907697
4e_synth_06493,0.6733,0.6780317,0.07968,0.061229713,0.02122,0.02608576,train,1.0070275998338625
4e_synth_06494,0.4675,0.46239403,0.00993,0.028955262,0.008203,0.0009129119,train,0.9890781366888851
4e_synth_06495,0.6615,0.6731258,0.025440000000000004,0.0639266,0.02367,0.0061309156,train,1.017574910764341
4e_synth_06496,0.5031,0.5031098,0.01962,0.035864115,0.01121,0.004543908,train,1.0000195045448443
4e_synth_06497,0.5777,0.5899763,0.03073,0.046083886,0.0146,0.008619055,train,1.021250321499014
4e_synth_06498,0.6587,0.6743115,0.02855,0.045029264,0.01464,0.0070087276,train,1.0237004989663405
4e_synth_06499,1.112,1.1362896,0.03414,0.07368304,0.025830000000000002,0.010094037,train,1.0218431623719577
4e_synth_06500,0.7073,0.71279585,0.029810000000000003,0.071638,0.02503,0.008159629,train,1.0077701874944254
4e_synth_06501,0.5814,0.5803108,0.027160000000000004,0.04178757,0.01367,0.0055468455,train,0.9981266280240851
4e_synth_06502,0.7966,0.82177347,0.04129,0.056978058,0.019440000000000002,0.013200073,train,1.0316011416621762
4e_synth_06503,0.5772,0.5873719,0.02645,0.041403364,0.01291,0.0073023275,train,1.0176228097306301
4e_synth_06504,0.6171,0.62102556,0.030130000000000004,0.047168825,0.01487,0.008302414,train,1.0063613065732895
4e_synth_06505,0.448,0.4595793,0.02077,0.037285037,0.01152,0.0050884285,train,1.0258466271417481
4e_synth_06506,0.4852,0.51268655,0.01156,0.0382074,0.01274,0.0021486392,train,1.0566499394419167
4e_synth_06507,0.6589,0.6612103,0.020680000000000004,0.04209886,0.01342,0.0046423627,train,1.0035062961575474
4e_synth_06508,0.465,0.46365634,0.01044,0.02903374,0.008189,0.0011652794,train,0.9971104001486173
4e_synth_06509,0.8997999999999999,0.8551004,0.09578,0.091032155,0.03373,0.035459112,train,0.9503227309349724
4e_synth_06510,0.5323,0.5514671,0.025600000000000005,0.03980428,0.01214,0.0073296,train,1.0360081169405042
4e_synth_06511,0.6949,0.67924535,0.0322,0.048438296,0.0162,0.008677108,train,0.9774720862642915
4e_synth_06512,0.6218,0.6358708,0.03025,0.044201024,0.01382,0.008011711,train,1.022629164238381
4e_synth_06513,0.6221,0.6418786,0.057920000000000006,0.07836753,0.02738,0.020430638,train,1.031793288681749
4e_synth_06514,0.644,0.6418078,0.04276,0.057275563,0.02032,0.013618105,train,0.9965959543026752
4e_synth_06515,0.5704,0.5797825,0.025530000000000004,0.0421237,0.013709999999999998,0.0073821936,train,1.0164489585587553
4e_synth_06516,0.875,0.90187746,0.01795,0.053717893,0.01796,0.0037274258,train,1.030717100415911
4e_synth_06517,0.6614,0.6587603,0.02415,0.04187602,0.01359,0.0056330874,train,0.9960089344108866
4e_synth_06518,0.5773,0.589949,0.01748,0.040574323,0.01232,0.0031330409,train,1.0219106388405912
4e_synth_06519,0.7169,0.71348834,0.02223,0.047313094,0.01523,0.005151466,train,0.9952410941244353
4e_synth_06520,0.5801,0.5872794,0.02354,0.04042068,0.01315,0.0063926843,train,1.0123761064778976
4e_synth_06521,0.7348,0.7508539,0.03461,0.0513669,0.01751,0.010052116,train,1.0218479805947907
4e_synth_06522,0.7749,0.7740017,0.02071,0.04956721,0.01703,0.0044604354,train,0.9988407763162264
4e_synth_06523,0.4639,0.47674,0.02704,0.039295554,0.01283,0.007158008,train,1.0276783846349238
4e_synth_06524,0.6297,0.6496179,0.05657,0.054295775,0.01795,0.018620506,train,1.0316307930524564
4e_synth_06525,0.5167,0.5255435,0.02455,0.03909497,0.01194,0.006476367,train,1.0171153685191578
4e_synth_06526,0.5352,0.5411693,0.026710000000000005,0.039218917,0.0125,0.0069495374,train,1.0111533740176213
4e_synth_06527,0.5966,0.5954469,0.04314,0.049760923,0.01744,0.013546492,train,0.9980671884547613
4e_synth_06528,0.5144,0.5275853,0.0207,0.04124387,0.01407,0.005602489,train,1.0256324409511561
4e_synth_06529,0.681,0.6901177,0.0217,0.04287879,0.01333,0.0056699533,train,1.013388717752196
4e_synth_06530,0.6135,0.6268352,0.05759,0.07542739,0.02652,0.019506995,train,1.021736311349037
4e_synth_06531,0.6574,0.6738827,0.03266,0.04927129,0.01646,0.010106277,train,1.0250725933291973
4e_synth_06532,0.5288,0.52586305,0.02916,0.038458925,0.0124,0.0067489417,train,0.9944460125084904
4e_synth_06533,0.8306,0.81957364,0.02214,0.046913054,0.01504,0.0044915406,train,0.9867248264186904
4e_synth_06534,0.6585,0.6479589,0.01634,0.038885325,0.01195,0.002841557,train,0.9839922167083578
4e_synth_06535,0.504,0.5090762,0.02347,0.03726161,0.01152,0.0048585045,train,1.010071781892625
4e_synth_06536,0.6883,0.6989035,0.026500000000000003,0.06595275,0.02275,0.006964646,train,1.0154053480078207
4e_synth_06537,0.6483,0.6862316,0.03292,0.047523662,0.01573,0.008570586,train,1.0585093523973157
4e_synth_06538,1.183,1.194313,0.034769999999999995,0.07506708,0.02858,0.010698216,train,1.0095630171736316
4e_synth_06539,0.5277,0.5390488,0.0468,0.049412157,0.01644,0.015262643,train,1.0215061416177784
4e_synth_06540,0.6586,0.66307104,0.02406,0.041080892,0.01282,0.0047184993,train,1.0067886977509963
4e_synth_06541,0.5455,0.5584936,0.02346,0.0436184,0.015190000000000002,0.0053830384,train,1.023819641057337
4e_synth_06542,0.5136,0.5049528,0.04857,0.049003858,0.01633,0.016200813,train,0.983163528724623
4e_synth_06543,0.8128,0.8333496,0.01667,0.046071406,0.014940000000000002,0.0026767955,train,1.025282462516169
4e_synth_06544,0.607,0.6151636,0.01501,0.036742747,0.01135,0.0030094208,train,1.0134491339154064
4e_synth_06545,0.5205,0.5355956,0.03586,0.04742245,0.01778,0.010096723,train,1.0290021053537741
4e_synth_06546,0.8236,0.8303565,0.01529,0.04607966,0.01505,0.0019006428,train,1.008203592388418
4e_synth_06547,0.7325,0.7517277,0.023,0.06387779,0.02672,0.005802993,train,1.0262494201139378
4e_synth_06548,0.6109,0.6306502,0.03396,0.055386696,0.02097,0.009035928,train,1.0323297140309105
4e_synth_06549,0.5624,0.57341325,0.03206,0.04543046,0.01442,0.009525904,train,1.0195825974937862
4e_synth_06550,0.5268,0.53286004,0.025600000000000005,0.038266096,0.01192,0.006691661,train,1.0115034940483538
