spectra,Se_real,Se_predicted,LOD_real,LOD_predicted,UNC_real,UNC_predicted,mask,Se_ratio
4e_synth_06146,0.5965,0.6153261,0.03437,0.03603356,0.01602,0.016443593,train,1.03156094978761
4e_synth_06147,0.5961,0.60839295,0.0542,0.053934224,0.02294,0.023511942,train,1.0206223014136566
4e_synth_06148,0.6449,0.663569,0.07433,0.07873757,0.01766,0.020313872,train,1.0289486331853928
4e_synth_06149,0.7231,0.7356031,0.07621,0.07467992,0.01954,0.020553332,train,1.0172909612791483
4e_synth_06150,0.6017,0.60075706,0.05098,0.043467395,0.020149999999999998,0.017759629,train,0.9984328775721292
4e_synth_06151,0.6396,0.6371561,0.05325,0.051896486,0.01977,0.021244055,train,0.9961790632948122
4e_synth_06152,1.136,1.1421853,0.03442,0.036673628,0.02619,0.025807792,train,1.0054448330906076
4e_synth_06153,0.7396,0.75600696,0.01851,0.018672839,0.01528,0.016425718,train,1.0221835534078743
4e_synth_06154,0.7151,0.71374047,0.027880000000000002,0.026815023,0.01929,0.020532735,train,0.9980988225775522
4e_synth_06155,0.6215,0.6340207,0.01257,0.014852546,0.01074,0.011414616,train,1.020145914963149
4e_synth_06156,0.5277,0.5419668,0.01379,0.01476237,0.01033,0.010322206,train,1.0270358080752808
4e_synth_06157,0.6774,0.6893788,0.01991,0.018460432,0.01486,0.014887322,train,1.0176834927782183
4e_synth_06158,0.5657,0.5745576,0.01473,0.017128862,0.011579999999999998,0.011634236,train,1.015657773387923
4e_synth_06159,0.5355,0.55662125,0.05033,0.046740513,0.01872,0.019176787,train,1.0394421166955146
4e_synth_06160,0.5485,0.5639405,0.01517,0.017404195,0.01081,0.0111927595,train,1.028150455888663
4e_synth_06161,0.5927,0.60855347,0.01506,0.015850544,0.011,0.011999795,train,1.0267478811895745
4e_synth_06162,0.7403,0.7320002,0.022,0.021637619,0.01787,0.015885321,train,0.9887885615807296
4e_synth_06163,0.8137,0.81690776,0.01943,0.019924514,0.01542,0.016487084,train,1.0039421942744748
4e_synth_06164,0.5039,0.50587535,0.02467,0.02509154,0.01289,0.012672095,train,1.003920121144671
4e_synth_06165,0.7676,0.7717774,0.02844,0.028937586,0.016,0.0170471,train,1.005442146213804
4e_synth_06166,0.5737,0.5734805,0.02783,0.027482983,0.014190000000000001,0.015094296,train,0.9996173729646366
4e_synth_06167,0.5937,0.60302424,0.01214,0.012804316,0.01269,0.012338137,train,1.015705312966939
4e_synth_06168,1.094,1.1261389,0.01952,0.024524864,0.020110000000000003,0.0208502,train,1.0293774456603
4e_synth_06169,0.5546,0.5614773,0.031100000000000003,0.031537276,0.0146,0.014362139,train,1.012400475126116
4e_synth_06170,0.8479000000000001,0.8543112,0.09542,0.095839106,0.03425,0.033882763,train,1.007561301802644
4e_synth_06171,0.6971,0.7174407,0.01955,0.019762527,0.01593,0.016169513,train,1.0291790623624497
4e_synth_06172,0.5989,0.5904996,0.0252,0.02636157,0.01441,0.014560462,train,0.9859735847494802
4e_synth_06173,0.5134,0.50841504,0.02101,0.020911723,0.01427,0.013273642,train,0.9902903064940289
4e_synth_06174,1.165,1.1610216,0.02413,0.023195662,0.02041,0.021255657,train,0.9965850559938618
4e_synth_06175,0.7276,0.7375952,0.029360000000000004,0.03131749,0.01564,0.016953465,train,1.013737218992077
4e_synth_06176,0.7877,0.8035773,0.01689,0.018420614,0.01495,0.015950257,train,1.0201565366083707
4e_synth_06177,0.6196,0.62901413,0.01867,0.020232875,0.01258,0.0128071,train,1.015193890263143
4e_synth_06178,0.4831,0.5029676,0.02347,0.026315995,0.01205,0.013216075,train,1.0411252247031197
4e_synth_06179,0.5261,0.5268792,0.026250000000000002,0.026053634,0.01207,0.01214182,train,1.0014810708964468
4e_synth_06180,0.5588,0.5791868,0.02181,0.022258073,0.01239,0.012701684,train,1.0364831731246043
4e_synth_06181,1.073,1.0642672,0.02415,0.02588462,0.02033,0.020201612,train,0.9918612847234863
4e_synth_06182,0.7543,0.7498129,0.08552,0.08069171,0.02201,0.02257217,train,0.9940513071987936
4e_synth_06183,0.8196,0.8278096,0.0182,0.019476142,0.015149999999999999,0.016091386,train,1.010016559565457
4e_synth_06184,0.5923,0.61509645,0.02309,0.02264333,0.01318,0.014345863,train,1.0384880125814446
4e_synth_06185,0.5879,0.6125581,0.03164,0.034098297,0.01641,0.015796078,train,1.0419427223160147
4e_synth_06186,0.596,0.6027603,0.026770000000000002,0.028721172,0.01355,0.0142437555,train,1.011342810304373
4e_synth_06187,0.9499,0.9516354,0.0363,0.038388427,0.0202,0.021542536,train,1.0018269505447082
4e_synth_06188,0.6078,0.6117596,0.01533,0.016201537,0.011329999999999998,0.011157754,train,1.0065146479492086
4e_synth_06189,0.6101,0.6162244,0.02278,0.023931447,0.01326,0.016385097,train,1.010038367726142
4e_synth_06190,0.6745,0.6772243,0.02025,0.020985816,0.01376,0.013983311,train,1.0040389598962376
4e_synth_06191,0.6165,0.6179934,0.03448,0.036872473,0.01583,0.015923439,train,1.0024224077891453
4e_synth_06192,1.022,1.0323575,0.023009999999999996,0.02405968,0.01859,0.019457715,train,1.0101344954011025
4e_synth_06193,0.5212,0.51704234,0.02085,0.020846158,0.01166,0.011558479,train,0.9920229064622295
4e_synth_06194,0.5516,0.5805479,0.0486,0.040460646,0.01609,0.016267927,train,1.052479928952356
4e_synth_06195,0.5678,0.5787678,0.01805,0.018662393,0.01238,0.012616451,train,1.0193162671526204
4e_synth_06196,0.5482,0.5419964,0.02386,0.02395897,0.012810000000000002,0.013478341,train,0.9886837275260472
4e_synth_06197,0.6881,0.6888837,0.02145,0.021859488,0.01347,0.014517687,train,1.001138965017382
4e_synth_06198,0.8609,0.86732095,0.01938,0.020107694,0.01748,0.018566782,train,1.0074584211867257
4e_synth_06199,0.5407,0.5314434,0.02278,0.023869004,0.01349,0.01289083,train,0.9828803718740451
4e_synth_06200,0.612,0.6128489,0.06831,0.06411504,0.02138,0.020650025,train,1.001387055403267
4e_synth_06201,0.663,0.6685444,0.01932,0.01756995,0.01258,0.013068905,train,1.0083626118540583
4e_synth_06202,0.7297,0.7266798,0.040459999999999996,0.036315136,0.0172,0.017340105,train,0.9958610414429464
4e_synth_06203,0.6809,0.6967655,0.02263,0.021545194,0.01516,0.014877557,train,1.0233007525711408
4e_synth_06204,0.5911,0.6101718,0.01557,0.01752981,0.01141,0.01260368,train,1.0322649211493105
4e_synth_06205,0.5521,0.55046254,0.0203,0.023096517,0.012019999999999998,0.012377386,train,0.9970341314334106
4e_synth_06206,0.81,0.7998338,0.04486,0.042958476,0.02008,0.020673905,train,0.987449104403272
4e_synth_06207,0.9613,0.9770515,0.02581,0.026723016,0.01758,0.019073097,train,1.0163856199997268
4e_synth_06208,0.5342,0.5342773,0.02056,0.021674525,0.01194,0.011935485,train,1.0001447396258745
4e_synth_06209,0.8323,0.84231687,0.09428,0.094332404,0.0322,0.032131825,train,1.0120351627069812
4e_synth_06210,0.6323,0.6426611,0.01288,0.013309027,0.01703,0.017316407,train,1.0163863587941284
4e_synth_06211,0.5871,0.5884036,0.05259,0.048825253,0.01785,0.01824452,train,1.0022203756990922
4e_synth_06212,0.5855,0.59424895,0.03962,0.0366358,0.01558,0.016148243,train,1.0149426993704778
4e_synth_06213,0.5766,0.58653075,0.025050000000000003,0.025496986,0.01315,0.013849228,train,1.017222936228667
4e_synth_06214,0.5817,0.5825145,0.02454,0.025679838,0.01383,0.01350819,train,1.0014002483407922
4e_synth_06215,0.6677,0.67049813,0.02563,0.025105998,0.02118,0.0235612,train,1.0041907034681572
4e_synth_06216,0.7389,0.73205507,0.05582,0.053603347,0.025120000000000003,0.024687981,train,0.9907363215807988
4e_synth_06217,1.151,1.1575482,0.02391,0.024914552,0.02066,0.021252977,train,1.0056891304632563
4e_synth_06218,0.5961,0.5994615,0.0158,0.020789081,0.01176,0.013752406,train,1.0056391475864994
4e_synth_06219,0.6659,0.67936534,0.03673,0.036806833,0.01661,0.01639618,train,1.0202212597912435
4e_synth_06220,0.6383,0.63733256,0.02364,0.025266182,0.01354,0.014446566,train,0.9984843469088156
4e_synth_06221,0.6108,0.6283644,0.05107,0.048376903,0.01941,0.019434344,train,1.0287563591590487
4e_synth_06222,0.7453,0.7474942,0.026710000000000005,0.027011432,0.02739,0.028689565,train,1.0029440771952807
4e_synth_06223,0.6757,0.665897,0.02265,0.022906039,0.01498,0.015521138,train,0.9854920996846189
4e_synth_06224,0.626,0.61974096,0.026300000000000004,0.02700993,0.01522,0.014152947,train,0.9900015383101881
4e_synth_06225,0.5843,0.60201687,0.02299,0.024239827,0.012959999999999998,0.014198167,train,1.0303215235446221
4e_synth_06226,1.121,1.1036503,0.04392,0.047446348,0.02347,0.025115402,train,0.9845230432624374
4e_synth_06227,0.7325,0.7368525,0.027750000000000004,0.027387597,0.026750000000000003,0.026628269,train,1.0059420159245513
4e_synth_06228,0.5788,0.5893334,0.0526,0.0485739,0.02046,0.021229949,train,1.0181987129084884
4e_synth_06229,0.6457,0.6428104,0.02222,0.024007782,0.0134,0.0140918335,train,0.9955248634051257
4e_synth_06230,0.5811,0.59046113,0.0532,0.052327674,0.021070000000000002,0.022644851,train,1.0161093355886828
4e_synth_06231,0.8283,0.83665764,0.04044999999999999,0.04089975,0.01964,0.01999872,train,1.0100901162841678
4e_synth_06232,0.4723,0.48176944,0.01223,0.015018821,0.008451,0.009269589,train,1.0200496348894528
4e_synth_06233,0.7835,0.8006693,0.01632,0.018515613,0.01463,0.015136738,train,1.021913608777424
4e_synth_06234,1.044,1.0414665,0.02846,0.029714495,0.01939,0.020153962,train,0.9975732514684684
4e_synth_06235,0.5241,0.5376084,0.02182,0.018848348,0.0119,0.012896023,train,1.025774442064605
4e_synth_06236,0.7379,0.7376983,0.025980000000000003,0.025389478,0.03399,0.03261274,train,0.9997266791897231
4e_synth_06237,0.5568,0.5660769,0.06072,0.061597183,0.01804,0.018419648,train,1.0166610537589282
4e_synth_06238,0.6118,0.61609757,0.02948,0.029955808,0.01718,0.017268414,train,1.00702446790722
4e_synth_06239,0.8717999999999999,0.90025955,0.0191,0.018674836,0.0186,0.018258393,train,1.0326445909453303
4e_synth_06240,0.6125,0.6127114,0.02088,0.022445168,0.01307,0.013251508,train,1.0003451911770567
4e_synth_06241,1.052,1.0659809,0.026300000000000004,0.027774286,0.01908,0.020421159,train,1.0132898395958962
4e_synth_06242,1.063,1.0749546,0.02383,0.026244044,0.019230000000000004,0.020595333,train,1.0112461231838166
4e_synth_06243,0.6231,0.6160512,0.06546,0.06488131,0.01992,0.01982389,train,0.9886875253602985
4e_synth_06244,0.5738,0.5797124,0.01819,0.02012869,0.01232,0.012605199,train,1.0103039227948034
4e_synth_06245,0.6079,0.61435056,0.028700000000000003,0.02838593,0.01485,0.015501363,train,1.0106112145538255
4e_synth_06246,0.5086,0.50394773,0.0196,0.019040909,0.0112,0.010849243,train,0.99085280148007
4e_synth_06247,0.649,0.65405905,0.07146,0.071223535,0.02095,0.020727068,train,1.0077951501808107
4e_synth_06248,1.057,1.0752144,0.03337,0.03464365,0.02295,0.024550218,train,1.01723215325102
4e_synth_06249,0.6276,0.63452077,0.024490000000000005,0.026072577,0.013500000000000002,0.014690126,train,1.011027356786588
4e_synth_06250,0.6106,0.61630833,0.026090000000000002,0.025500245,0.01393,0.014195903,train,1.0093487250074729
4e_synth_06251,0.5814,0.60113716,0.02281,0.024274826,0.01664,0.01680703,train,1.033947645777232
4e_synth_06252,0.6065,0.6053267,0.022380000000000004,0.022422547,0.01303,0.014168003,train,0.9980654775457547
4e_synth_06253,0.5697,0.5595519,0.0252,0.02497477,0.01246,0.012594437,train,0.982186931130006
4e_synth_06254,0.6457,0.63701403,0.01857,0.018050484,0.01255,0.012591106,train,0.9865479811216001
4e_synth_06255,0.734,0.74120796,0.02362,0.028485745,0.02646,0.024408968,train,1.0098201052694296
4e_synth_06256,1.097,1.1007981,0.024490000000000005,0.026471812,0.01963,0.020460553,train,1.0034622880906112
4e_synth_06257,0.6304,0.6386869,0.01925,0.01949132,0.01257,0.012997158,train,1.0131454558541932
4e_synth_06258,0.8381,0.84578806,0.01909,0.019726882,0.01699,0.017128922,train,1.0091732032201468
4e_synth_06259,1.119,1.1306028,0.02392,0.026123755,0.02025,0.021200461,train,1.0103689335200061
4e_synth_06260,0.583,0.57838494,0.01654,0.017504295,0.01126,0.011868492,train,0.9920839380031998
4e_synth_06261,0.6016,0.608843,0.01754,0.017074276,0.01283,0.01511794,train,1.0120396086193144
4e_synth_06262,0.6092,0.6061824,0.0144,0.013597419,0.01273,0.01240237,train,0.9950466126262242
4e_synth_06263,1.166,1.1725056,0.02402,0.024745982,0.020779999999999996,0.021671839,train,1.0055794315109123
4e_synth_06264,0.593,0.6076179,0.01398,0.015338408,0.010829999999999998,0.0110960845,train,1.024650783603147
4e_synth_06265,0.5549,0.57039493,0.0569,0.057471387,0.02006,0.021125555,train,1.027923829922012
4e_synth_06266,0.6707,0.675974,0.01986,0.020183802,0.01308,0.013525673,train,1.0078634432998415
4e_synth_06267,0.5339,0.5414429,0.02627,0.027032424,0.01234,0.012507447,train,1.0141278724363176
4e_synth_06268,0.4945,0.50306356,0.01875,0.020258341,0.01113,0.011112006,train,1.0173176128051882
4e_synth_06269,0.6268,0.6362237,0.01729,0.018669214,0.01407,0.013177098,train,1.0150345785266361
4e_synth_06270,0.9469999999999998,0.9480749,0.03208,0.03237809,0.01773,0.019196719,train,1.0011350340677039
4e_synth_06271,0.5838,0.6051231,0.02228,0.021205354,0.012060000000000001,0.012759662,train,1.03652467054633
4e_synth_06272,0.7323,0.7322835,0.02837,0.029546507,0.03392,0.035847448,train,0.9999774314008352
4e_synth_06273,0.8335,0.84184587,0.01589,0.015576807,0.0158,0.015452658,train,1.0100130414133237
4e_synth_06274,0.6649,0.686749,0.01641,0.017312333,0.01839,0.019632347,train,1.0328605526783428
4e_synth_06275,0.6631,0.68495315,0.05251,0.050438218,0.01935,0.018844724,train,1.0329560445383688
4e_synth_06276,0.6724,0.68582165,0.02123,0.020923164,0.015130000000000001,0.015389091,train,1.0199608156044238
4e_synth_06277,0.5878,0.60159135,0.01647,0.017221276,0.01107,0.01159272,train,1.0234626550664705
4e_synth_06278,0.6118,0.620576,0.01422,0.01437222,0.01604,0.017957885,train,1.0143445963639768
4e_synth_06279,0.6465,0.651164,0.06097000000000001,0.056283776,0.01831,0.017963322,train,1.0072142231492045
4e_synth_06280,0.7865,0.78959155,0.01958,0.020680422,0.014709999999999999,0.01546035,train,1.0039307702822968
4e_synth_06281,0.5565,0.56180596,0.02556,0.025611594,0.01333,0.0139610125,train,1.009534525635643
4e_synth_06282,0.6954,0.7061652,0.03622,0.03669833,0.01844,0.017519586,train,1.0154805788199792
4e_synth_06283,0.575,0.56909406,0.022260000000000002,0.023310753,0.01295,0.013813055,train,0.9897288032200027
4e_synth_06284,0.6762,0.68506324,0.02712,0.027017362,0.0175,0.017372875,train,1.0131074281459516
4e_synth_06285,0.5536,0.5710557,0.03379,0.032454934,0.014649999999999998,0.014319201,train,1.0315312686338591
4e_synth_06286,0.5527,0.55028576,0.025050000000000003,0.024557091,0.01229,0.012422617,train,0.9956319098751262
4e_synth_06287,0.7313,0.74534947,0.01804,0.01845925,0.01481,0.015992781,train,1.0192116324363323
4e_synth_06288,0.9870999999999999,0.98843575,0.02303,0.025261033,0.01762,0.018427713,train,1.0013532015391124
4e_synth_06289,0.7874,0.7955133,0.08932,0.08916903,0.02684,0.02624,train,1.0103038764102887
4e_synth_06290,0.7337,0.7602247,0.04441,0.04194893,0.02017,0.020504255,train,1.0361519694344556
4e_synth_06291,0.6409,0.64323586,0.0494,0.044775095,0.01667,0.016917044,train,1.0036446594712067
4e_synth_06292,0.6276,0.64459085,0.03433,0.033520862,0.01805,0.017049395,train,1.0270727448132175
4e_synth_06293,0.6525,0.6652727,0.03434,0.03379093,0.01786,0.01620266,train,1.019575038632214
4e_synth_06294,0.6388,0.657768,0.03019,0.018060971,0.01772,0.018982349,train,1.0296931920681585
4e_synth_06295,0.6828,0.679734,0.02114,0.020782635,0.01493,0.015326676,train,0.9955096538121336
4e_synth_06296,1.279,1.2880182,0.024780000000000003,0.025836509,0.02238,0.024356827,train,1.0070509981419353
4e_synth_06297,0.8572,0.8664434,0.01995,0.01969222,0.01771,0.018346936,train,1.0107832426675503
4e_synth_06298,1.101,1.1286786,0.01847,0.021033537,0.019779999999999996,0.020483173,train,1.0251394734395622
4e_synth_06299,0.5346,0.5358568,0.02774,0.026820812,0.012519999999999998,0.013440747,train,1.0023508855032646
4e_synth_06300,0.8275,0.8299415,0.020680000000000004,0.022703337,0.01754,0.017882992,train,1.0029504666515707
4e_synth_06301,0.6728,0.6871681,0.02495,0.023216726,0.01586,0.015935643,train,1.0213557094796235
4e_synth_06302,0.6499,0.6422255,0.04782,0.035041064,0.01951,0.017913796,train,0.9881912662278947
4e_synth_06303,0.6647,0.6770402,0.02001,0.02023527,0.01406,0.014276163,train,1.0185650959936
4e_synth_06304,0.6025,0.61555076,0.01374,0.014401179,0.010870000000000001,0.011820193,train,1.021661006563432
4e_synth_06305,1.012,1.0321574,0.02288,0.020944763,0.01856,0.018789504,train,1.0199184003083601
4e_synth_06306,0.6391,0.6335671,0.02058,0.022657655,0.01337,0.013749072,train,0.9913426612468416
4e_synth_06307,0.5173,0.52290356,0.029130000000000003,0.029089078,0.01353,0.01439095,train,1.0108323247479258
4e_synth_06308,0.8618,0.868363,0.029220000000000003,0.027587384,0.01825,0.019103749,train,1.0076154824834767
4e_synth_06309,0.5999,0.6049922,0.01779,0.016557306,0.01488,0.016593846,train,1.0084884328471757
4e_synth_06310,0.5066,0.5138699,0.01732,0.018950377,0.012310000000000001,0.012027767,train,1.0143503387878874
4e_synth_06311,0.7928,0.8045596,0.0214,0.022462428,0.01472,0.015881915,train,1.0148329823818265
4e_synth_06312,0.5637,0.56469667,0.0542,0.05369147,0.01815,0.01956386,train,1.0017680851136284
4e_synth_06313,0.6692,0.6938364,0.01765,0.018623423,0.01508,0.016170152,train,1.0368146906337976
4e_synth_06314,0.6735,0.68570787,0.02873,0.029499896,0.01524,0.015580245,train,1.0181260091247786
4e_synth_06315,0.8158,0.8204984,0.01999,0.01995297,0.0152,0.016674189,train,1.0057592631613808
4e_synth_06316,0.6461,0.6607575,0.0349,0.034388505,0.01677,0.017436028,train,1.0226860889209866
4e_synth_06317,0.7065,0.704021,0.02193,0.023610767,0.01906,0.019652093,train,0.99649112104779
4e_synth_06318,0.6194,0.61298096,0.025,0.024426142,0.01392,0.013961671,train,0.9896366835641293
4e_synth_06319,0.4702,0.47360367,0.03019,0.027781826,0.01234,0.012274654,train,1.007238761864536
4e_synth_06320,0.6105,0.618451,0.02452,0.024520654,0.01377,0.013699122,train,1.0130237498115457
4e_synth_06321,0.5608,0.58373326,0.026820000000000004,0.028861165,0.013269999999999999,0.013832884,train,1.04089383136869
4e_synth_06322,0.748,0.7405211,0.02114,0.021896362,0.01581,0.015747434,train,0.9900014349483551
4e_synth_06323,0.6195,0.6341583,0.01879,0.018326398,0.01643,0.015879096,train,1.02366152263823
4e_synth_06324,0.6567,0.6711852,0.01651,0.015703022,0.01213,0.012233001,train,1.022057553595271
4e_synth_06325,0.7863,0.8124498,0.01642,0.017564591,0.01489,0.01549334,train,1.0332567886164303
4e_synth_06326,0.6998,0.70921075,0.02726,0.028045911,0.02297,0.025591953,train,1.0134477757085696
4e_synth_06327,0.6207,0.6182847,0.05483,0.053540118,0.02068,0.022147665,train,0.996108751894676
4e_synth_06328,0.8261,0.8388226,0.04734,0.046621494,0.02263,0.022755153,train,1.0154008028394965
4e_synth_06329,0.7552,0.76858956,0.02246,0.022145435,0.01511,0.016461303,train,1.0177298149062415
4e_synth_06330,0.6323,0.6451237,0.02513,0.024853814,0.01401,0.014270938,train,1.0202810693801476
4e_synth_06331,0.7103,0.7092015,0.02066,0.019762976,0.01533,0.015221405,train,0.9984534910895632
4e_synth_06332,0.6312,0.643591,0.04778,0.04121869,0.01564,0.0155411,train,1.0196308408248862
4e_synth_06333,0.6186,0.6174079,0.0247,0.025236737,0.01399,0.014154851,train,0.9980729356229864
4e_synth_06334,0.8615999999999999,0.8613529,0.09557,0.09602178,0.03407,0.03319386,train,0.9997132318154905
4e_synth_06335,0.6134,0.6260387,0.07113,0.0748793,0.02321,0.023552116,train,1.0206042884575417
4e_synth_06336,0.5709,0.56328946,0.05666,0.05360137,0.0196,0.01900641,train,0.9866692301980208
4e_synth_06337,0.6078,0.6121538,0.02067,0.022571867,0.01265,0.012985731,train,1.007163257887584
4e_synth_06338,0.6635,0.66784143,0.02651,0.02423371,0.01438,0.014915216,train,1.0065432320704744
4e_synth_06339,0.6602,0.6666877,0.08613,0.08202317,0.02131,0.0215842,train,1.0098269115033132
4e_synth_06340,0.8611,0.8681482,0.03708,0.038066745,0.01988,0.020346016,train,1.0081851209667747
4e_synth_06341,0.5605,0.5691245,0.05183,0.05001574,0.01702,0.017593976,train,1.0153871896966666
4e_synth_06342,0.6585,0.6568743,0.03615,0.0359985,0.0178,0.017939342,train,0.9975312058456758
4e_synth_06343,0.5532,0.55743325,0.02973,0.03000933,0.01485,0.014192098,train,1.0076522913344597
4e_synth_06344,0.5999,0.6035359,0.04233,0.03816672,0.01597,0.016506089,train,1.0060608277700012
4e_synth_06345,0.5387,0.5405672,0.04534,0.042580284,0.01833,0.01723952,train,1.0034661578937345
4e_synth_06346,0.8498,0.8612343,0.01935,0.018486172,0.01799,0.018031364,train,1.013455292173598
4e_synth_06347,0.6775,0.68743646,0.02123,0.020950258,0.01514,0.014731715,train,1.0146663637618738
4e_synth_06348,0.6252,0.6287956,0.01704,0.016741816,0.012,0.011962811,train,1.0057511576764187
4e_synth_06349,0.6931,0.6926283,0.026120000000000004,0.026520092,0.020110000000000003,0.020679234,train,0.9993194690980086
4e_synth_06350,0.5093,0.5088479,0.01631,0.016433159,0.01403,0.014480734,train,0.999112295865685
4e_synth_06351,0.8089,0.8148483,0.09243,0.09260127,0.03,0.02946651,train,1.0073535712632722
4e_synth_06352,0.6897,0.7008697,0.01556,0.015353146,0.01188,0.01287362,train,1.0161949825300693
4e_synth_06353,0.5818,0.58884215,0.029270000000000004,0.03036876,0.0151,0.014660868,train,1.0121040796651672
4e_synth_06354,0.6339,0.6324709,0.026440000000000005,0.023835618,0.01379,0.013665032,train,0.9977455525805209
4e_synth_06355,0.5137,0.51624334,0.02166,0.02270168,0.012100000000000001,0.012491481,train,1.0049510192425537
4e_synth_06356,0.6745,0.6851951,0.01969,0.019147832,0.014190000000000001,0.014812557,train,1.0158563208102827
4e_synth_06357,0.6222,0.622873,0.01506,0.016242754,0.01151,0.011457668,train,1.0010816590343783
4e_synth_06358,0.4938,0.4968596,0.01978,0.019913962,0.01121,0.0110574765,train,1.0061960511962718
4e_synth_06359,0.6644,0.6801374,0.02104,0.021167975,0.014709999999999999,0.015065329,train,1.0236866283244501
4e_synth_06360,0.6112,0.61801875,0.06033,0.060621653,0.03022,0.03117894,train,1.0111563258770249
4e_synth_06361,0.6028,0.60763025,0.01693,0.018268561,0.015589999999999998,0.015283086,train,1.008013027269633
4e_synth_06362,0.8936,0.91854584,0.02475,0.02646562,0.020360000000000003,0.018870031,train,1.0279161170218392
4e_synth_06363,0.7755,0.77662814,0.025460000000000003,0.025841147,0.02339,0.02310309,train,1.0014547216438772
4e_synth_06364,0.8272,0.81734514,0.04021999999999999,0.037620664,0.01942,0.01902709,train,0.9880864873845526
4e_synth_06365,0.5027,0.5239151,0.04357,0.045180105,0.015589999999999998,0.016498856,train,1.0422023314473545
4e_synth_06366,0.7596,0.7537639,0.04554,0.0444688,0.02038,0.021120088,train,0.992316895877141
4e_synth_06367,0.5378,0.5538238,0.04053,0.042427573,0.01582,0.016440524,train,1.0297951444723032
4e_synth_06368,0.6763,0.6848254,0.02577,0.02587603,0.02116,0.021220187,train,1.012605974241666
4e_synth_06369,0.569,0.57584655,0.02041,0.02252828,0.01192,0.012198619,train,1.012032606061188
4e_synth_06370,0.6117,0.629559,0.01961,0.02112906,0.01247,0.014238504,train,1.0291956522232062
4e_synth_06371,0.5561,0.5556934,0.03066,0.030834764,0.01437,0.014153862,train,0.9992688149347769
4e_synth_06372,0.5265,0.5420556,0.01675,0.015365636,0.01095,0.011111415,train,1.0295453121406288
4e_synth_06373,0.6528,0.65975535,0.02146,0.021315154,0.01427,0.01411877,train,1.0106546402561898
4e_synth_06374,0.7122,0.7172864,0.027660000000000004,0.027378447,0.02933,0.030925922,train,1.0071418252563047
4e_synth_06375,0.6343,0.63735974,0.03364,0.025265984,0.01381,0.014114487,train,1.004823803168713
4e_synth_06376,0.5533,0.5590396,0.01772,0.016968656,0.010240000000000003,0.011125207,train,1.010373382871715
4e_synth_06377,0.8495,0.86827,0.02502,0.02397038,0.01814,0.018651253,train,1.0220953266083177
4e_synth_06378,0.5923,0.60995805,0.01313,0.01265145,0.01301,0.014133806,train,1.0298126838345312
4e_synth_06379,0.6299,0.622344,0.01959,0.020541351,0.01285,0.013329274,train,0.9880044721841699
4e_synth_06380,0.6893,0.69640326,0.01923,0.019224148,0.01562,0.016712869,train,1.0103050413454078
4e_synth_06381,0.6209,0.62268966,0.02123,0.017964674,0.01336,0.012352032,train,1.002882371338156
4e_synth_06382,0.6054,0.60786104,0.04926,0.04752127,0.01547,0.01677191,train,1.0040651503513462
4e_synth_06383,0.5636,0.5880978,0.02165,0.024532907,0.01215,0.013010757,train,1.0434666620745907
4e_synth_06384,0.5598,0.5656663,0.03062,0.030697696,0.01433,0.014168092,train,1.0104793103604115
4e_synth_06385,0.6218,0.6174112,0.03239,0.031066284,0.014440000000000001,0.015008917,train,0.9929417758633676
4e_synth_06386,0.6321,0.6342631,0.03509,0.031291958,0.01527,0.016171403,train,1.003422082328585
4e_synth_06387,0.7186,0.71546173,0.03767,0.036585614,0.01816,0.017129423,train,0.995632801220472
4e_synth_06388,0.686,0.69739103,0.02182,0.023623228,0.01548,0.015103489,train,1.016605004624792
4e_synth_06389,0.5407,0.5571147,0.02581,0.02644176,0.01258,0.013079619,train,1.0303582769457065
4e_synth_06390,0.6844,0.6947851,0.02864,0.023174249,0.01434,0.014375105,train,1.0151740474912732
4e_synth_06391,0.6612,0.66623306,0.03688,0.037003003,0.01763,0.017504426,train,1.0076120126196924
4e_synth_06392,1.062,1.0642397,0.02347,0.025692217,0.01916,0.019986982,train,1.0021089834008512
4e_synth_06393,0.6918,0.687101,0.02287,0.02314488,0.02252,0.024566429,train,0.9932075838506412
4e_synth_06394,0.5731,0.58762556,0.025230000000000002,0.026360303,0.01529,0.015050356,train,1.0253455996242955
4e_synth_06395,0.5977,0.6092651,0.01845,0.019271322,0.01213,0.0121398745,train,1.019349320788078
4e_synth_06396,1.188,1.1803966,0.03409,0.03610765,0.02785,0.025827665,train,0.9935997953318587
4e_synth_06397,0.6861,0.69127214,0.01902,0.01939142,0.015149999999999999,0.016047683,train,1.0075384631238236
4e_synth_06398,0.8112,0.8172667,0.022380000000000004,0.023096308,0.01598,0.017399881,train,1.0074786768392228
4e_synth_06399,0.6391,0.6260616,0.01075,0.00983982,0.01072,0.011098805,train,0.9795988395057025
4e_synth_06400,0.7125,0.72825325,0.02774,0.027553402,0.02886,0.031907428,train,1.0221098180402788
4e_synth_06401,0.794,0.7738841,0.02198,0.02408516,0.024450000000000003,0.02639725,train,0.9746651355205315
4e_synth_06402,0.4687,0.47369504,0.02955,0.027102929,0.01215,0.0124501595,train,1.0106572215684777
4e_synth_06403,0.6004,0.59744996,0.0204,0.02148168,0.01228,0.013107939,train,0.9950865395143776
4e_synth_06404,1.138,1.1594093,0.02812,0.03275465,0.02452,0.026597306,train,1.0188130796060413
